 3 24  7.443365275219e+02
 3 25  6.200690905109e+02
 3 26  5.291397068438e+02
 3 27  4.366807517353e+02
 3 28  3.433195578909e+02
 3 29  2.616731953469e+02
 3 30  1.963613246192e+02
 3 31  1.330851221810e+02
 3 32  9.928195380595e+01
 3 33  9.730370046169e+01
 3 34  9.606145431849e+01
 3 35  9.180457267349e+01
 3 36  6.926730915903e+01
 3 37  3.206088717521e+01
 3 38  9.903128878593e+00
 3 39  3.283550138484e+00
 4  4  4.475618627961e+04
 4  9  1.272025976004e+03
 4 10  1.233469985346e+03
 4 11  1.191423861605e+03
 4 12  1.145131364859e+03
 4 13  1.094657336783e+03
 4 14  1.040315369910e+03
 4 15  9.820499132281e+02
 4 16  9.198547020579e+02
 4 17  8.537938924852e+02
 4 18  7.840103247813e+02
 4 19  7.107407428842e+02
 4 20  6.343438450228e+02
 4 21  5.553055642573e+02
 4 22  4.816438797719e+02
 4 23  4.128770592545e+02
 4 24  3.362923291281e+02
 4 25  2.706810460607e+02
 4 26  2.225842948145e+02
 4 27  1.758955246644e+02
 4 28  1.314011873513e+02
 4 29  9.431307895561e+01
 4 30  6.693262794353e+01
 4 31  4.332000650505e+01
 4 32  3.070982050114e+01
 4 33  2.846486792487e+01
 4 34  2.641855532872e+01
 4 35  2.360908526954e+01
 4 36  1.705187957017e+01
 4 37  8.084674524825e+00
 4 38  2.786446795800e+00
 4 39  8.845496739190e-01
 9  9  3.615939999137e+01
 9 10  3.507796618117e+01
 9 11  3.389838951489e+01
 9 12  3.259959651477e+01
 9 13  3.118154769536e+01
 9 14  2.965197845076e+01
 9 15  2.800898668096e+01
 9 16  2.625204711676e+01
 9 17  2.438261633138e+01
 9 18  2.240437790835e+01
 9 19  2.032368407215e+01
 9 20  1.815036286393e+01
 9 21  1.589788325354e+01
 9 22  1.379590235254e+01
 9 23  1.183172025999e+01
 9 24  9.640417553369e+00
 9 25  7.762259598168e+00
 9 26  6.386555759355e+00
 9 27  5.049797117027e+00
 9 28  3.774512802194e+00
 9 29  2.710693605553e+00
 9 30  1.924400186855e+00
 9 31  1.245236311021e+00
 9 32  8.824794223640e-01
 9 33  8.182704578666e-01
 9 34  7.597749943282e-01
 9 35  6.792914356887e-01
 9 36  4.907020582879e-01
 9 37  2.325309241552e-01
 9 38  8.005524409805e-02
 9 39  2.541437359229e-02
10 10  3.405989593067e+01
10 11  3.294889379629e+01
10 12  3.172541820807e+01
10 13  3.038542588869e+01
10 14  2.893391293381e+01
10 15  2.736834710861e+01
10 16  2.568748032974e+01
10 17  2.389194458335e+01
10 18  2.198451159983e+01
10 19  1.997054040336e+01
10 20  1.785878117316e+01
10 21  1.566156733138e+01
10 22  1.360537398677e+01
10 23  1.167999574872e+01
10 24  9.523900685195e+00
10 25  7.674151814959e+00
10 26  6.321561918213e+00
10 27  5.004457294646e+00
10 28  3.745061204996e+00
10 29  2.692786344716e+00
10 30  1.913076624070e+00
10 31  1.237341122789e+00
10 32  8.763033035961e-01
10 33  8.131794917805e-01
10 34  7.557404930503e-01
10 35  6.763453509521e-01
10 36  4.887369044054e-01
10 37  2.313437613117e-01
10 38  7.946075498014e-02
10 39  2.522788417243e-02
11 11  3.191211050053e+01
11 12  3.077015331079e+01
11 13  2.951468144768e+01
11 14  2.814774672200e+01
11 15  2.666614152466e+01
11 16  2.506784220345e+01
11 17  2.335259490566e+01
11 18  2.152219069637e+01
11 19  1.958091923163e+01
11 20  1.753636864207e+01
11 21  1.539964649003e+01
11 22  1.339369300146e+01
11 23  1.151098690611e+01
11 24  9.393822063637e+00
11 25  7.575543235038e+00
11 26  6.248478456481e+00
11 27  4.953164942710e+00
11 28  3.711485927822e+00
11 29  2.672155595142e+00
11 30  1.899921502465e+00
11 31  1.228219106185e+00
11 32  8.692151325020e-01
11 33  8.072894768547e-01
11 34  7.510148703546e-01
11 35  6.728298516930e-01
11 36  4.863723802309e-01
11 37  2.299485716389e-01
11 38  7.878101778072e-02
11 39  2.501449599840e-02
12 12  2.972315844257e+01
12 13  2.856504464974e+01
12 14  2.728960948739e+01
12 15  2.589889735402e+01
12 16  2.439005276033e+01
12 17  2.276187072883e+01
12 18  2.101508836004e+01
12 19  1.915284485702e+01
12 20  1.718147674233e+01
12 21  1.511076970652e+01
12 22  1.315975782502e+01
12 23  1.132380586605e+01
12 24  9.249492873868e+00
12 25  7.465907043080e+00
12 26  6.166908444823e+00
12 27  4.895635677578e+00
12 28  3.673596019191e+00
12 29  2.648680020224e+00
12 30  1.884855447735e+00
12 31  1.217816133885e+00
12 32  8.611737207899e-01
12 33  8.005653179176e-01
12 34  7.455689125460e-01
12 35  6.687220381284e-01
12 36  4.835927374820e-01
12 37  2.283366460604e-01
12 38  7.801212942509e-02
12 39  2.477298089421e-02
13 13  2.752132234799e+01
13 14  2.635565294298e+01
13 15  2.506317191206e+01
13 16  2.365106868695e+01
13 17  2.211711765621e+01
13 18  2.046092397387e+01
13 19  1.868439019079e+01
13 20  1.679250609374e+01
13 21  1.479363360487e+01
13 22  1.290251173755e+01
13 23  1.111760604259e+01
13 24  9.090259648596e+00
13 25  7.344746260596e+00
13 26  6.076481309847e+00
13 27  4.831607413074e+00
13 28  3.631218263518e+00
13 29  2.622251802156e+00
13 30  1.867809017740e+00
13 31  1.206084368523e+00
13 32  8.521421977368e-01
13 33  7.929760764490e-01
13 34  7.393774323399e-01
13 35  6.640027696803e-01
13 36  4.803849827127e-01
13 37  2.265005192626e-01
13 38  7.715057026600e-02
13 39  2.450223294638e-02
14 14  2.532407649686e+01
14 15  2.415560569856e+01
14 16  2.284793325492e+01
14 17  2.141576980184e+01
14 18  1.985750569445e+01
14 19  1.817371533292e+01
14 20  1.636794089687e+01
14 21  1.444701259981e+01
14 22  1.262096901723e+01
14 23  1.089160454407e+01
14 24  8.915522525346e+00
14 25  7.211608441781e+00
14 26  5.976864919255e+00
14 27  4.760849911176e+00
14 28  3.584204316316e+00
14 29  2.592781763562e+00
14 30  1.848726337449e+00
14 31  1.192984615367e+00
14 32  8.420896780441e-01
14 33  7.844965165363e-01
14 34  7.324207037081e-01
14 35  6.586579472581e-01
14 36  4.767398034626e-01
14 37  2.244344087970e-01
14 38  7.619335541793e-02
14 39  2.420131654458e-02
15 15  2.314524656232e+01
15 16  2.197783482946e+01
15 17  2.065540410858e+01
15 18  1.920278034091e+01
15 19  1.761911280818e+01
15 20  1.590638931456e+01
15 21  1.406979425314e+01
15 22  1.231424561135e+01
15 23  1.064510846900e+01
15 24  8.724756666847e+00
15 25  7.066102916483e+00
15 26  5.867779763379e+00
15 27  4.683175990795e+00
15 28  3.532439078942e+00
15 29  2.560205379398e+00
15 30  1.827569365838e+00
15 31  1.178489083607e+00
15 32  8.309932190463e-01
15 33  7.751089192402e-01
15 34  7.246861460647e-01
15 35  6.526800185837e-01
15 36  4.726526555519e-01
15 37  2.221347304923e-01
15 38  7.513821232270e-02
15 39  2.386952274941e-02
16 16  2.099759693076e+01
16 17  1.983380264722e+01
16 18  1.849489067017e+01
16 19  1.701905954970e+01
16 20  1.540662992034e+01
16 21  1.366101997679e+01
16 22  1.198159447218e+01
16 23  1.037754522260e+01
16 24  8.517536969943e+00
16 25  6.907920691056e+00
16 26  5.749015336536e+00
16 27  4.598454486485e+00
16 28  3.475850389228e+00
16 29  2.524489739686e+00
16 30  1.804322840412e+00
16 31  1.162584585371e+00
16 32  8.188400872922e-01
16 33  7.648051848807e-01
16 34  7.161702769428e-01
16 35  6.460697246649e-01
16 36  4.681250248438e-01
16 37  2.196006961229e-01
16 38  7.398378634024e-02
16 39  2.350643456280e-02
17 17  1.889186870042e+01
17 18  1.773223965176e+01
17 19  1.637227534557e+01
17 20  1.486766401603e+01
17 21  1.321993095489e+01
17 22  1.162244548138e+01
17 23  1.008849681645e+01
17 24  8.293566048964e+00
17 25  6.736857009029e+00
17 26  5.620448737390e+00
17 27  4.506624986336e+00
17 28  3.414420059969e+00
17 29  2.485641493354e+00
17 30  1.778999923828e+00
17 31  1.145276186647e+00
17 32  8.056303429398e-01
17 33  7.535892326250e-01
17 34  7.068809435660e-01
17 35  6.388380983380e-01
17 36  4.631658717722e-01
17 37  2.168349966346e-01
17 38  7.272987502087e-02
17 39  2.311200131045e-02
18 18  1.683550006554e+01
18 19  1.567778694147e+01
18 20  1.428877318228e+01
18 21  1.274601879488e+01
18 22  1.123644958901e+01
18 23  9.777737871753e+00
18 24  8.052705290875e+00
18 25  6.552836428643e+00
18 26  5.482065397392e+00
18 27  4.407714298756e+00
18 28  3.348196243647e+00
18 29  2.443715769310e+00
18 30  1.751648554842e+00
18 31  1.126591309539e+00
18 32  7.913797395297e-01
18 33  7.414796973684e-01
18 34  6.968398357536e-01
18 35  6.310087193897e-01
18 36  4.577932624530e-01
18 37  2.138445718242e-01
18 38  7.137769072193e-02
18 39  2.268662204108e-02
19 19  1.483106883191e+01
19 20  1.366958085898e+01
19 21  1.223907995006e+01
19 22  1.082352640969e+01
19 23  9.445276735414e+00
19 24  7.795008536880e+00
19 25  6.355940087491e+00
19 26  5.333981703661e+00
19 27  4.301854493769e+00
19 28  3.277307030160e+00
19 29  2.398826024101e+00
19 30  1.722358474796e+00
19 31  1.106584264619e+00
19 32  7.761229212908e-01
19 33  7.285129105376e-01
19 34  6.860852712095e-01
19 35  6.226202215776e-01
19 36  4.520361838235e-01
19 37  2.106414639884e-01
19 38  6.993014978701e-02
19 39  2.223123738663e-02
20 20  1.287469236066e+01
20 21  1.169927237489e+01
20 22  1.038391404071e+01
20 23  9.091398730226e+00
20 24  7.520757641855e+00
20 25  6.146434590800e+00
20 26  5.176469104402e+00
20 27  4.189302234874e+00
20 28  3.201975096043e+00
20 29  2.351154708077e+00
20 30  1.691268862183e+00
20 31  1.085341165455e+00
20 32  7.599168798238e-01
20 33  7.147461338474e-01
20 34  6.746752292401e-01
20 35  6.137290346957e-01
20 36  4.459365317743e-01
20 37  2.072437485550e-01
20 38  6.839218459265e-02
20 39  2.174742872476e-02
21 21  1.095409858947e+01
21 22  9.918219293691e+00
21 23  8.716710096890e+00
21 24  7.230498802763e+00
21 25  5.924801683817e+00
21 26  5.009979076073e+00
21 27  4.070458967076e+00
21 28  3.122533121849e+00
21 29  2.300964577042e+00
21 30  1.658576465789e+00
21 31  1.062985149587e+00
21 32  7.428446113175e-01
21 33  7.002609973495e-01
21 34  6.626905941470e-01
21 35  6.044123331906e-01
21 36  4.395512531762e-01
21 37  2.036765302299e-01
21 38  6.677107278343e-02
21 39  2.123752286261e-02
22 22  9.294158331466e+00
22 23  8.322180689575e+00
22 24  6.925078163752e+00
22 25  5.691767576518e+00
22 26  4.835168112869e+00
22 27  3.945891371375e+00
22 28  3.039439591210e+00
22 29  2.248610411283e+00
22 30  1.624544083989e+00
22 31  1.039681799873e+00
22 32  7.250188917202e-01
22 33  6.851670730120e-01
22 34  6.502385529556e-01
22 35  5.947711499549e-01
22 36  4.329546139473e-01
22 37  1.999729883617e-01
22 38  6.507677581364e-02
22 39  2.070469976949e-02
23 23  7.744982450708e+00
23 24  6.605674800474e+00
23 25  5.448330483950e+00
23 26  4.652921675925e+00
23 27  3.816351341873e+00
23 28  2.953294486221e+00
23 29  2.194550845250e+00
23 30  1.589509202024e+00
23 31  1.015644635871e+00
23 32  7.065860685086e-01
23 33  6.696054999623e-01
23 34  6.374560806256e-01
23 35  5.849336060565e-01
23 36  4.262405601635e-01
23 37  1.961754517827e-01
23 38  6.332227703118e-02
23 39  2.015310028760e-02
24 24  5.998266997904e+00
24 25  5.195784694189e+00
24 26  4.464375866375e+00
24 27  3.682794631843e+00
24 28  2.864854331776e+00
24 29  2.139359980962e+00
24 30  1.553892583248e+00
24 31  9.911405313054e-01
24 32  6.877297550313e-01
24 33  6.537525686322e-01
24 34  6.245134407340e-01
24 35  5.750582054910e-01
24 36  4.195251387628e-01
24 37  1.923364820787e-01
24 38  6.152390829062e-02
24 39  1.958793037917e-02
25 25  4.843529300662e+00
25 26  4.270935487376e+00
25 27  3.546397269962e+00
25 28  2.775046031883e+00
25 29  2.083738469050e+00
25 30  1.518206626059e+00
25 31  9.664949212437e-01
25 32  6.686743157663e-01
25 33  6.378231767586e-01
25 34  6.116176387705e-01
25 35  5.653371559106e-01
25 36  4.129489538782e-01
25 37  1.885199472754e-01
25 38  5.970165403609e-02
25 39  1.901555844793e-02
26 26  3.965370107648e+00
26 27  3.408568923318e+00
26 28  2.684979028842e+00
26 29  2.028523827661e+00
26 30  1.483063369272e+00
26 31  9.420967044693e-01
26 32  6.496880564576e-01
26 33  6.220740983916e-01
26 34  5.990157961981e-01
26 35  5.559997086070e-01
26 36  4.066796592864e-01
26 37  1.848020777608e-01
26 38  5.787942397117e-02
26 39  1.844360299734e-02
27 27  3.144325574979e+00
27 28  2.595955545977e+00
27 29  1.974699963305e+00
27 30  1.449182178461e+00
27 31  9.184028378920e-01
27 32  6.310860922575e-01
27 33  6.068070677269e-01
27 34  5.869984760866e-01
27 35  5.473155730941e-01
27 36  4.009145338302e-01
27 37  1.812725158889e-01
27 38  5.608529041158e-02
27 39  1.788100947317e-02
28 28  2.364603674868e+00
28 29  1.923406193096e+00
28 30  1.417397402019e+00
28 31  8.959427793968e-01
28 32  6.132329733793e-01
28 33  5.923717861129e-01
28 34  5.759030986460e-01
28 35  5.395985659664e-01
28 36  3.958832640144e-01
28 37  1.780354041542e-01
28 38  5.435169566036e-02
28 39  1.733811811095e-02
29 29  1.768299643097e+00
29 30  1.388666691775e+00
29 31  8.753231872717e-01
29 32  5.965453152420e-01
29 33  5.791691271560e-01
29 34  5.661177519393e-01
29 35  5.332108147153e-01
29 36  3.918511772376e-01
29 37  1.752106088698e-01
29 38  5.271564937329e-02
29 39  1.682672928931e-02
30 30  1.246306442424e+00
30 31  8.572336523891e-01
30 32  5.814949260457e-01
30 33  5.676550597686e-01
30 34  5.580859488327e-01
30 35  5.285680744506e-01
30 36  3.891233447501e-01
30 37  1.729352526296e-01
30 38  5.121895722525e-02
30 39  1.636017972205e-02
31 31  7.158098489605e-01
31 32  5.686132786589e-01
31 33  5.583461631421e-01
31 34  5.523132383266e-01
31 35  5.261470617141e-01
31 36  3.880502303051e-01
31 37  1.713658402017e-01
31 38  4.990855293424e-02
31 39  1.595345267828e-02
32 32  5.584986673859e-01
32 33  5.518281067172e-01
32 34  5.493770878334e-01
32 35  5.264962071016e-01
32 36  3.890359303516e-01
32 37  1.706814210805e-01
32 38  4.883704827056e-02
32 39  1.562335907815e-02
33 33  5.487691994102e-01
33 34  5.499422046328e-01
33 35  5.302519699016e-01
33 36  3.925506044884e-01
33 37  1.710884670732e-01
33 38  4.806367705208e-02
33 39  1.538884602818e-02
34 34  5.547845994467e-01
34 35  5.381639874773e-01
34 36  3.991495391045e-01
34 37  1.728284987830e-01
34 38  4.765589924850e-02
34 39  1.527151836387e-02
35 35  5.369677870209e-01
35 36  4.095026486794e-01
35 37  1.761900648816e-01
35 38  4.769207294675e-02
35 39  1.529650438245e-02
36 36  3.540705322631e-01
36 37  1.815276343970e-01
36 38  4.826583656165e-02
36 39  1.549387257821e-02
37 37  1.293887738415e-01
37 38  4.949325642418e-02
37 39  1.590093926090e-02
38 38  4.128168857389e-02
38 39  1.656605430309e-02
39 39  9.092225442319e-03
